type,amount,oldbalanceOrg,newbalanceOrig
1,0.0523851972862741,0.0276753958671522,0.0
1,0.0041509605819851,0.0021929759414208,0.0
1,0.0054546351526929,3.415286768899441e-05,0.0
4,0.0046083648199488,0.0024346251861069,0.0
1,0.2413310269672532,0.1274965458246949,0.0
1,0.001981019245133,0.0007615166444167,0.0
0,0.0044909847679329,0.0020991007008358,0.0053735404471144
1,0.0050739808520155,0.0026806127680399,0.0
1,0.0016066926321436,0.0008488248004186,0.0
1,0.0014683536037436,0.0,0.0
4,0.2025915108937055,0.1070302404831617,0.0
0,0.005379608262649,0.0872007904624333,0.1082021488732328
4,0.0108465941442753,0.0057303170037274,0.0
0,0.005549356371062,1.877988154495565e-05,0.0035455818667915
3,0.0005359518751659,0.002589050691953,0.0027709446029437
1,0.001625943174149,0.0008589949705861,0.0
4,0.237702697682085,0.1255796789518899,0.0
4,0.0144127104325806,0.007614316398591,0.0
1,0.0011362302120369,0.0,0.0
4,0.1844826983020961,0.0974632524193756,0.0
0,0.003523343165335,4.494416691455873e-05,0.0022908062422134
4,0.0027204412709247,0.0014372245024628,0.0
1,0.0659271652866711,0.0348296941163925,0.0
4,0.0019618347786854,0.0010364484041046,0.0
4,0.00311477289443,0.0016455521283722,0.0
4,0.0188879911370134,0.0099786324941278,0.0
4,0.0116552211045781,0.0061575191981362,0.0
0,0.0037002788967024,0.0212331369106027,0.0278644286601394
1,0.0243417765199105,0.0128598981429204,0.0
0,0.0058367698000056,0.0652227560117032,0.0820819519280347
3,0.0003226663274728,0.0,0.0
1,0.2236949748274154,0.1181793197801604,0.0
3,0.0007000244743549,0.001775764509732,0.0016894783058538
1,0.000356642506447,0.0,0.0
1,0.1134659561080329,0.0599447060507211,0.0
1,0.0014371421150626,0.0005685766056316,0.0
1,0.0014101766163227,0.0,0.0
3,7.176313868560073e-05,0.0,0.0
1,0.0042451080866153,0.0022427146003459,0.0
4,0.0325037709360639,0.017171925933865,0.0
4,0.0368973482600598,0.0194930776716363,0.0
3,0.0002325675391228,2.3009131008162814e-05,0.0
4,0.0593548617533233,0.0313575090055779,0.0
1,0.0076933357317108,0.0040644327585608,0.0
4,0.0159445429519299,0.0,0.0
0,0.0023134552250562,0.0028110243604757,0.0048466335452536
4,0.0104563436394872,0.0055241454559074,0.0
1,0.0018942159752365,0.001000725007984,0.0
1,0.0099652564328378,0.0052647013084502,0.0
1,0.0003805723415719,0.0156284850059253,0.0185387331166954
1,0.0056234912410734,0.002970922213038,0.0
1,0.0057467097675116,5.216074337955509e-05,0.0
1,0.0064894047571193,0.0,0.0
4,0.0079412893457111,0.0041954280545534,0.0
1,0.0089039451027211,0.0005070232362418,0.0
0,0.0023699275901499,0.0008806237215611,0.0025627733496186
1,0.002389391289364,0.0,0.0
4,0.0125681991604816,1.1546522343994177e-05,0.0
4,0.0001025143221575,5.415889592356082e-05,0.0
4,0.0201418279004549,0.0106410415443677,0.0
1,4.2588873818187146e-05,0.0094288767199168,0.0113033958592701
0,0.0133117960179213,0.0264854735383306,0.040277905091882
1,0.0080242532444846,0.0001991281691901,0.0
4,0.0361383516678918,0.0190920954812806,0.0
3,0.0001783401546451,0.0004422083099446,0.0004181706790047
1,0.0008257379884482,0.0026108566686198,0.0026131772613902
3,0.000248468558613,0.0,0.0
3,0.0006892522523808,0.0015836525311395,0.0014654611442842
4,0.0013757715815637,0.0007268279039684,0.0
1,0.0013757715815637,0.0007268279039684,0.0
4,0.1537950626803654,0.0812508010389387,0.0
4,0.0487601708259913,0.0257602738954056,0.0
1,0.0025013931721667,0.0013215001535795,0.0
3,0.0006422035960709,0.0,0.0
1,0.005123172198895,0.0027066008346819,0.0
4,0.0638926931388408,0.0337548709795394,0.0
4,0.0011796275584273,0.000623203907716,0.0
1,0.0032351724088424,0.0,0.0
0,0.0065619039394002,0.0576819674646131,0.0734807363836376
3,0.0003191427212759,2.0474937877431536e-06,0.0
3,0.0003278056081303,0.0017022561262049,0.0018374487409941
1,0.0009042449637687,0.002411192458843,0.002323405792157
0,0.0100775184881499,0.0106266674666683,0.0191675100576307
1,0.0811542217096991,0.0428742341053481,0.0
1,0.0932666907581327,0.0492733199771095,0.0
1,0.0057467084968278,6.880921745694205e-07,0.0
4,0.2543409933307693,0.1343697846016916,0.0
1,0.0126447565891711,0.0066802963886285,0.0
1,0.0011123397681101,0.0008545433498713,0.0003207122527547
4,0.0009096901615527,0.0004805944549534,0.0
3,1.890618669378819e-05,0.0135779214879467,0.0163042289361354
3,0.0005938502651621,0.0,0.0
0,0.0127744089053953,0.0022769137883861,0.0108459540616887
1,0.0035111703321347,0.0018549711356014,0.0
4,0.0174792516640764,0.0092343874667748,0.0
1,0.0072347726301151,0.0,0.0
1,0.0072024426220129,0.0021424337250977,0.0
4,0.0094252777606873,0.0049794275233785,0.0
4,0.2599169333600872,0.0,0.0
1,0.2211421573992492,0.1168306519014279,0.0
1,0.0291191181432015,0.0153837947294823,0.0
3,0.000374079147318,0.0004834450026571,0.0003434586293148
3,0.0002987171144199,0.0,0.0
1,0.2712230506075745,0.143288670897648,0.0
4,0.0010384879429167,0.0005486390509598,0.0
4,0.0709253612857518,0.0374702693182047,0.0
4,0.0246153086812752,0.0130044067300847,0.0
1,0.0129194758868825,0.0,0.0
1,0.0293817757925456,0.0155225582504711,0.0
4,0.0813777054479564,0.0429923018276542,0.0
1,0.0512492771210861,0.0270752828223685,0.0
4,0.0059646457002675,0.0031511560424239,0.0
1,0.0012033394712793,0.0,0.0
3,0.0017427628546061,0.0,0.0
4,0.0126038243693663,0.0066586716655101,0.0
3,2.644610673372876e-05,0.0,0.0
4,0.0159211277437469,0.0,0.0
0,0.0090230456606118,0.0,0.0057282897801541
3,0.0005254671454032,0.0,0.0
4,0.0494036276339669,0.02610021576461,0.0
4,0.0097421856668177,0.0051468517617117,0.0
3,0.0003062589404856,0.0042695805594869,0.0049362139906229
4,0.0345062904688828,0.0182298683235749,0.0
1,0.2258466948761457,0.1193160856458777,0.0
1,0.0026323339617712,0.0003606274304182,0.0
1,0.0561606034570413,0.0296699642900653,0.0
0,0.0101823425957977,0.0588956897269615,0.0772376737302634
1,0.0139919298433029,2.084986419889204e-05,0.0
0,0.0081547238810806,0.0005106147417384,0.0057906271298252
4,0.0387260789099593,0.0204592064120472,0.0
1,0.0111576483277777,0.0008636731582363,0.0
1,0.0014341305944399,0.0045484403185275,0.0045552819623528
1,0.0058613972405405,0.0007330986054344,0.0
3,0.0008275410887704,1.963580107917614e-06,0.0
3,0.0001945823527375,0.0,0.0
1,0.0764422027642177,0.0403848478587512,0.0
1,0.3176709517565015,0.1678273596510781,0.0
0,0.0030199404912279,0.0462923600096908,0.057545525196877
0,0.0025544648697219,0.0200878136956442,0.0257607026326597
1,0.0042071965998908,0.0022226857475904,0.0
1,0.0343783523051143,0.0181622778684038,0.0
4,0.0006030131660946,0.0003185752645651,0.0
1,0.0197957517652052,0.0104582075656987,0.0
1,0.0115103320188239,0.0060809734750541,0.0
1,0.0343817828337223,0.0181640902360607,0.0
3,0.0002007712182196,0.0129185851888347,0.0153964646252843
0,0.0003383516483868,0.0345400361772046,0.0417206567658986
3,0.0002234424410336,0.000387194501451,0.000323428797886
1,0.0020715586430931,0.0,0.0
3,0.0001339885247156,9.666855915902102e-06,0.0
3,0.0013878198877509,0.0010882798702046,0.0004266984526405
1,0.0063526007147583,0.0003582274991752,0.0
3,0.0006189399169319,0.0027365912481968,0.00289555517004
3,0.0007369797715146,0.000313585421508,0.0
1,0.0048898304956627,0.0001174705925604,0.0
0,0.0002735267609585,0.0956562631258984,0.1151212671685881
1,0.0069015910764681,0.0036461495813533,0.0
4,0.0055912428744058,0.002953885218623,0.0
4,0.0176411749016058,0.0093199324285361,0.0
0,0.0025182522872474,0.0934593523042032,0.1139063634486257
4,0.0858233874791303,0.0453409807767828,0.0
3,0.0013610221192736,0.0003336575737223,0.0
1,0.0116668936060295,0.0061636858466392,0.0
4,0.0577972337173494,0.0305346053086848,0.0
4,0.0220064509205096,0.0116261324268361,0.0
4,0.3176709517565015,0.2351481850644922,0.0808976673219959
1,0.0061521395433875,0.003250210099673,0.0
1,0.012248349303667,0.0064708721787511,0.0
1,0.077289637361,0.040832552346897,0.0
1,0.0026216471932832,0.0013850310327481,0.0
0,0.0002538537165871,0.1105738708757713,0.1330348750505615
1,0.0053042300285324,0.0028022547096245,0.0
4,0.0265094849476427,0.0140051107596488,0.0
3,8.08856954071922e-05,0.0002333135953869,0.0002290164516407
4,0.0104124008520726,0.0055009302329016,0.0
3,0.0006849033370512,0.0003649741590331,3.7682736286133633e-06
1,0.0200707833334622,0.0001790885754836,0.0
4,0.0065034000685699,0.0034357830208515,0.0
0,0.0041059097582908,0.109418834652373,0.1340923800885472
1,0.0087081794256883,0.0046005804191418,0.0
1,0.0462955655383927,0.0244582089892104,0.0
4,0.1086819684907602,0.0574172983479678,0.0
1,0.0047037845967408,3.359903740214585e-05,0.0
1,0.0009440567581266,0.001174086642647,0.0008115336742641
1,0.113817863411273,0.0601306206684038,0.0
1,0.0003214661666171,0.0001698323931168,0.0
3,0.0001538890214884,0.0010277747505032,0.0011373533142088
4,0.0008110063157315,0.0004284592213325,0.0
4,0.0065834610901864,0.0034780797111676,0.0
3,5.9939743532175496e-05,5.093560365410222e-05,2.3155169208950675e-05
0,0.0035904772029116,0.0150718056818193,0.0203908108666525
0,0.005809637524016,0.1096165951964093,0.1354116372578845
3,0.0002663620103125,0.0,0.0
1,4.796831371523174e-06,2.53419313073128e-06,0.0
1,0.3176709517565015,0.1678273596510781,0.0
1,0.001039328817926,0.0001884869076241,0.0
0,0.0100259306316104,0.0011771075351207,0.007779471532575
1,0.0015942037163462,0.0,0.0
0,0.0113022826414286,0.0244489920784457,0.0365549773979139
1,0.0342178293611403,0.0180774726896438,0.0
3,0.0007717129603668,6.37743966674097e-07,0.0
1,0.0065834610901864,0.0034780797111676,0.0
1,0.1993306652715549,0.1053075173069652,0.0
4,0.2293148747983792,0.1211483447048976,0.0
1,0.0017207978143178,0.0005096749085243,0.0
1,0.017750229433318,0.0032731705607469,0.0
4,0.0199718856950904,0.0105512601165667,0.0
1,0.0009263129294453,0.0,0.0
1,0.0321866994293934,0.0170044152644416,0.0
2,4.037629563920311e-05,3.15683263503678e-05,1.2301895802611002e-05
3,0.0001955134462971,0.0,0.0
4,0.0102692151179617,0.001575925256019,0.0
3,4.7931146213876224e-05,0.0002088275836138,0.0002205134838735
3,0.0002913296764368,0.0066913439602323,0.0078558613060175
4,0.0058050986414573,0.0030668664293127,0.0
4,8.944375084751234e-05,4.725363921071722e-05,0.0
4,0.0256851834672383,0.0006921703794089,0.0
3,0.0001651069358078,0.0,0.0
4,0.0566453156430309,0.029926040478069,0.0
4,0.0276011233705107,0.0,0.0
1,0.0816924220598616,0.0431585683928605,0.0
1,0.0097877482584153,0.0,0.0
1,0.0080265204620673,0.0042404561351478,0.0
4,0.001463623165601,0.0007732403924525,0.0
1,0.3176709517565015,0.1678273596510781,0.0
3,0.0003103692849303,8.951911363788508e-05,0.0
1,0.005170220219863,0.0008370053907878,0.0
4,0.0083040403468894,0.0,0.0
1,0.3176709517565015,0.1678273596510781,0.0
4,0.0009695641471979,0.0005122262200457,0.0
1,0.0846955075657312,0.0447451154424719,0.0
4,0.1182923413612108,0.0624945126642028,0.0
1,0.0060349288099889,0.0,0.0
4,0.0030647276480322,0.0016191129417875,0.0
1,0.0462006912026249,0.0244080863412864,0.0
1,0.0164911936670801,0.0009165555592624,0.0
3,0.0008346585064445,0.0,0.0
1,0.0150381556152625,0.0079447426243306,0.0
3,0.0001050175692573,0.0089892529513108,0.0107354786045926
1,0.0022725468305728,0.0001222053380308,0.0
1,0.0182687154418855,0.00965146564354,0.0
4,0.0080453967876917,0.0042504286046856,0.0
1,0.0018949955397521,0.0,0.0
4,0.0011123639111024,0.0005876681425834,0.0
4,0.0118068632394248,0.0062376325952298,0.0
1,0.0019833823993431,0.0,0.0
1,0.0644521666419587,0.0340504439940182,0.0
3,0.0008900698505594,0.0,0.0
0,0.0016093096054441,0.0690756224119681,0.0840280326265669
3,0.0003791942849831,0.0,0.0
4,0.0077878701595603,0.0041143758312099,0.0
1,0.0098241028398052,0.0051901290672902,0.0
4,0.0341978586590872,0.018066922054852,0.0
4,0.1232458385160118,0.0651114732138932,0.0
1,0.0523695713698282,0.0276671406071584,0.0
1,0.1128056811645294,0.059595879065442,0.0
4,0.0009608104064513,0.0005076015693232,0.0
1,0.001560135730467,0.0,0.0
1,0.0076971903510395,0.0032611220667701,0.0
1,0.0131612492125163,0.0,0.0
4,0.0682985141366593,0.0360824911194064,0.0
3,0.0002152792505863,0.0,0.0
1,0.0136018664467054,0.0071859429370392,0.0
4,0.3176709517565015,0.6780065068201279,0.6130688782980616
3,0.0006164811437653,0.0031932612417226,0.0034458842571272
4,0.0002030425655246,0.0001072685351945,0.0
4,0.0326296467800136,0.0172384268538173,0.0
4,0.0100292645882491,0.005298517178801,0.0
1,0.0715970390280686,0.0378251204665584,0.0
4,0.0042232440656897,0.0022311637144905,0.0
4,0.0046757015315927,0.0024701995515321,0.0
1,0.0006029944235084,0.0009145080654746,0.000716128689924
3,0.0001154193869016,0.0,0.0
1,0.0100274166963227,0.0052975409270499,0.0
0,0.0001704040989283,0.0020374073634281,0.0025564801209014
1,0.0079757143937401,0.0,0.0
1,0.0110379267231763,0.0020601887527092,0.0
0,0.0034122310788682,0.039228800475511,0.0493064773519715
3,0.0001171580000206,0.0,0.0
1,0.0070512363317121,0.0,0.0
4,0.0221623835192307,0.0117085125002492,0.0
4,0.0239436074313079,0.0126495431625063,0.0
3,0.000115943861643,0.0013753955605484,0.0015791696329317
3,0.0012404339083159,0.0023490795530361,0.0020353364491976
4,0.0080265204620673,0.0042404561351478,0.0
3,0.0007205193334784,0.0,0.0
1,0.004586377542694,0.0,0.0
4,0.0110007303137642,0.0058117480134217,0.0
1,0.0727942557094238,0.038457616807351,0.0
1,0.0045023567526639,0.0023786205248819,0.0
4,0.0074549036691476,0.003938467752019,0.0
3,0.0002128541505406,0.0,0.0
3,2.809195993477919e-05,1.6967346060724e-05,2.555004474225459e-06
4,0.1192066790487878,0.0629775624334279,0.0
0,0.0027179249993159,0.0003388434391355,0.0021326567289431
1,0.00135051705857,0.0007134857967035,0.0
3,0.0002896304545159,0.0051716504358558,0.006030764274237
1,0.0062795452906409,0.0043143671365108,0.001197885885678
1,0.0019516959925892,0.0003788002804033,0.0
4,0.0051150312454143,0.0027022999229361,0.0
1,0.0369911609395068,0.0195426394405243,0.0
0,0.0032041003777092,0.0017756638133163,0.0041678949630347
1,0.007222223039166,0.0038155412598237,0.0
1,0.0046545316216967,0.0,0.0
1,0.0086678110718229,0.0,0.0
3,0.0003052360400209,0.0004499283684885,0.000346887687731
4,0.0171433902382804,0.0090569499768554,0.0
3,9.724034901647216e-05,0.0,0.0
4,0.196423527511599,0.1037716599939261,0.0
4,0.0067013398855965,0.003540355745168,0.0
3,5.432903918225217e-05,0.0,0.0
4,0.0059278343080489,0.0002022319683795,0.0
1,0.001623711535713,0.0008578159833845,0.0
0,0.0084509866697272,0.0458745445673346,0.0604913523840698
1,0.3176709517565015,0.1678273596510781,0.0
1,0.0003021587615112,0.0001596321818519,0.0
3,0.0002203238653002,0.0001497006621898,4.001852141680529e-05
1,0.0020395380464979,0.0010774994797574,0.0
1,0.0107320172207377,0.0007535112793614,0.0
1,0.0008992937443146,0.0004751019689541,0.0
3,0.0004759374789601,0.0002219013349306,0.0
4,0.0559952382547497,0.0295826009188621,0.0
1,0.1166441310416984,0.0616237538348419,0.0
3,0.0009373294403812,0.003235587973136,0.003293056510221
1,0.0065052295355811,0.0034367495386157,0.0
0,0.0052675307741598,0.001038901704448,0.0045925181930027
0,0.0019974291734879,0.1279061071818486,0.1549694787512784
4,0.0864270772843522,0.0456599135136241,0.0
0,0.0030764821085891,0.0001549214356939,0.0021392728373007
0,0.0013151847423028,0.0507403512899558,0.0618082937339756
1,0.0057704185036541,0.0030485447164596,0.0
3,0.0002162589478015,0.0,0.0
4,0.0013593117788694,0.0007181320971554,0.0
1,0.0011785684434742,0.0006226443712989,0.0
4,0.0196104371448143,0.0,0.0
0,0.0013648576783451,0.0007877648434661,0.0018131176122706
3,0.0001868750201059,1.1714349703645256e-05,0.0
1,2.02038725317135e-05,1.067382007380857e-05,0.0
1,0.0027098361438713,0.0014316217538882,0.0
0,0.0092345983132631,0.000572811561225,0.0065509268032486
1,0.0071769291971936,0.0037916122670573,0.0
1,0.0004561792987737,0.0002410021023872,0.0
0,0.0087927415270202,0.209715052174261,0.2575911497639465
1,0.0047556138832037,0.0,0.0
1,0.0011129242826613,0.0,0.0
3,0.000569342904247,0.0004577659061842,0.0001886373375962
3,2.517987032002734e-05,0.0,0.0
0,0.0165069958909043,0.0005167236576297,0.0111004164944274
4,0.0027776776346574,0.0014674627969879,0.0
1,0.0078848703493372,0.0,0.0
1,0.0018957801870029,0.001001551389903,0.0
0,0.0077879476712725,0.0574611341829993,0.073993721949651
1,0.0132665765109516,0.0070088073685398,0.0
1,0.0128676535891806,0.0067980541338013,0.0
1,0.0880821613679188,0.046534303791393,0.0
1,0.0069725476486072,0.0036836363395418,0.0
3,0.0005292305931687,0.0067194184566094,0.0077385660500975
1,0.0150088580940658,0.0,0.0
1,0.0002744654786209,0.000145001663947,0.0
1,0.0014638738079819,0.0007733728082393,0.0
1,0.0260187865702382,0.0137458720328798,0.0
4,0.0002144018434175,0.0001132697059209,0.0
4,0.0163805488745833,0.0086539365719657,0.0
0,0.0062601991296789,0.0984435241392117,0.1222712905900574
4,0.0142971106085783,0.0075532443580687,0.0
1,0.0024890154412025,0.000341461545946,0.0
3,9.24667076244272e-05,2.858200631273652e-05,0.0
1,0.0199365854635893,0.0105326108047075,0.0
4,0.0691026095208353,0.0365072992565298,0.0
4,0.0138515745573722,0.0073178651435392,0.0
3,0.0002633936929393,0.0,0.0
4,0.0077863304084571,0.0041135623719977,0.0
4,0.0006852480100339,0.0003620203975033,0.0
3,0.0009997860908642,0.0,0.0
4,0.0079631203288577,0.0006961646705686,0.0
1,0.0270188862023318,0.0142742303222173,0.0
4,0.0006881546992425,0.0003635560178441,0.0
4,0.002271702778854,0.0012001534203206,0.0
4,0.0682884052116325,0.0360771505171676,0.0
1,0.0113894312196497,0.0060171008993813,0.0
3,0.0005272032171546,0.0,0.0
1,0.0069626639522852,0.003678414726901,0.0
3,0.000789365299814,0.0,0.0
4,0.0028481538883175,0.0015046958002086,0.0
4,0.0303097949326728,0.0,0.0
1,0.0,0.0,0.0
1,0.0002174371893616,0.0001148732963424,0.0
4,0.0111066545159179,0.0058677083682237,0.0
0,0.0006511971783861,0.0013552059291824,0.0020419285583814
4,0.039495073559992,0.0208654706328933,0.0
4,0.0042026256325659,0.0022202708797124,0.0
4,0.0308821283912597,0.0163152030100739,0.0
3,0.000207860363179,0.0032207748590638,0.0037383601710678
3,0.0003322755560925,0.0017447164481966,0.0018856344434191
1,0.0029569850973507,0.0015621919431788,0.0
4,0.0008308308891468,0.0004389326555389,0.0
1,0.0003247867810758,0.0001715866925072,0.0
1,0.0079780187788241,0.0042148324217037,0.0
1,0.050502172540997,0.0266805832492213,0.0
1,0.0029188432991861,0.0015420414155876,0.0
4,0.0088179906496077,0.0046585943095166,0.0
1,0.0098333083086452,0.0153122158571091,0.0121576016778788
1,0.003944647911683,0.0003439453908689,0.0
1,0.0002266255039702,0.000119727534893,0.0
1,0.0046759213598913,0.000252009563252,0.0
4,3.331192901404203e-05,1.759888041509101e-05,0.0
0,0.0079674152401254,0.072100915990367,0.0916998983175376
3,0.000198206978297,0.0017440115732861,0.0019699009876998
4,0.0053278352039446,0.0028147254572381,0.0
4,0.0045535001875419,0.0024056398906489,0.0
4,0.0605314444356781,0.0319791042880516,0.0
0,0.0054093625946743,0.0784317110633854,0.0976834660989911
1,0.0038242849294301,0.0020203913474331,0.0
1,0.004400687752909,0.0,0.0
3,0.0010168227840069,0.0008311633203983,0.0003532561407492
1,0.0012711028150113,0.0006715308028916,0.0
3,0.0001307539990848,0.0,0.0
1,0.3176709517565015,0.1678273596510781,0.0
1,0.0099161324322,0.0052387488212085,0.0
3,0.0001227845879181,0.0,0.0
4,0.0384205331407604,0.0,0.0
3,0.000192860258508,0.0012591823305665,0.0013906885924755
1,0.0050726097841877,0.0,0.0
1,0.0026371276164332,0.0003451369651224,0.0
1,0.0038561924351664,0.0,0.0
3,0.0003106246923755,0.000874414109254,0.000853560059328
1,0.0106442482311478,0.0056234165139326,0.0
3,0.0004351682243536,0.0052539529730287,0.0060372702687385
1,0.0134601461286949,0.0,0.0
4,0.0067596687197324,0.0008956442702499,0.0
4,0.011303754728619,0.0059718375248287,0.0
3,0.0005137247563425,0.0002968698164867,3.060197165671886e-05
4,0.0572891457143748,0.0302661795444211,0.0
1,0.0137090657800594,9.46714135791732e-05,0.0
0,0.0124996511694987,4.5867217392639656e-05,0.0079905337788071
1,0.0550234767775785,0.0290692138369696,0.0
4,0.0519147088171494,0.0274268341491769,0.0
1,0.0019721616259851,0.0,0.0
1,0.0224869876395093,0.0118800026920246,0.0
3,0.0005113641435,0.0001794577956748,0.0
4,0.3176709517565015,0.2118842654398289,0.0529420262726711
1,0.0039620407139627,0.0043427007583312,0.0027032038090483
4,0.0069275956205789,0.0036598879290144,0.0
1,0.0059300052713332,0.0001877149017697,0.0
4,0.0088861714129704,0.0046946145922364,0.0
3,5.615469414199679e-06,0.0,0.0
0,0.0062095696864008,0.1155208187702366,0.1427604847586816
1,0.0522943913623855,0.0276274225842233,0.0
4,0.0028911471572573,0.0,0.0
0,0.008129679338586,0.0105638886218984,0.0178554826898086
4,0.0135794496783238,0.0002156917226235,0.0
4,0.0811542217096991,0.0428742341053481,0.0
4,0.0046215433993825,0.002441587504122,0.0
4,0.0162007518809534,0.0085589488038136,0.0
4,0.0035053118444424,0.0018518760634348,0.0
1,0.0179388656211806,0.0094772041185746,0.0
1,0.0082335999900469,0.0043498574204288,0.0
4,0.2365320973790937,0.1249612441942531,0.0
3,0.000128876246089,0.0,0.0
4,0.0012467866920091,0.0006586844576472,0.0
4,0.0079150659263145,0.0041815740738416,0.0
0,0.0064761540663797,0.0004360658285813,0.0046354018930891
4,0.0061483818136992,0.0032482248698357,0.0
4,0.0076425404641959,0.00403759733158,0.0
1,0.0428250659828695,0.0226247244548103,0.0
3,5.9130317947099934e-05,0.0,0.0
1,0.0090096021436044,0.0009340096046661,0.0
4,0.0816924220598616,0.0431585683928605,0.0
1,0.0035369903094225,0.0061701035648723,0.0051689896405745
3,5.400088508908771e-06,0.0,0.0
1,0.0454285611402984,0.0240001656644006,0.0
3,0.0004074679527023,9.569516047304476e-05,0.0
4,0.0128398014708144,0.0067833397022166,0.0
0,0.0047701203272156,0.0011257859285394,0.0043811431508168
4,0.0006621190233784,0.0003498012231018,0.0
1,0.0064293878195459,0.0017898955734147,0.0
4,0.2728699600645395,0.1441587424739711,0.0
3,0.0002609317430632,0.0058612594341018,0.0068776686971566
1,0.0075551174182725,0.0,0.0
1,0.2954095285999836,0.1560665239505652,0.0
1,0.0074757161992229,0.0003397329241416,0.0
4,0.1133384912739825,0.0598773656583158,0.0
4,0.1062746360990538,0.0,0.0
1,0.0072545905324404,0.0,0.0
1,0.0078609344784643,0.0041529761239297,0.0
3,0.0004028178853105,0.0,0.0
1,0.0013954748046754,0.0007372372281234,0.0
3,0.0003811273127246,0.0024604818439262,0.002714737327943
1,0.0401711240429597,0.0212226319248527,0.0
4,0.0268936965276379,0.0142080919093619,0.0
1,0.0062347724290294,0.0005705123263978,0.0
4,0.0203713820129294,0.0003542667734874,0.0
1,0.2059945800246541,0.1088281011430654,0.0
1,0.0070180276457574,0.0008430807412071,0.0
4,0.001185648058305,0.0006263845718361,0.0
1,0.0014950077849507,0.0007898210642766,0.0
3,0.0001747091756665,0.0002713097096119,0.0002151114513653
4,0.0259024074993913,0.0136843883118443,0.0
4,0.1817672495478491,0.0960286654916971,0.0
1,0.0003348051698813,0.0001768794639485,0.0
4,0.0001300567113457,6.870969583266896e-05,0.0
4,0.0001974464740385,0.0001043120884269,0.0
1,0.0092423005631594,0.0014182586682033,0.0
0,0.00581104067661,0.0996340242976326,0.1234167346509311
1,0.0449839774666057,0.0237652895962953,0.0
4,0.0183391990019774,0.0096887025067899,0.0
1,0.0403621383155671,0.0213235458449014,0.0
3,0.0008063788029772,0.0,0.0
4,0.0193271413667473,0.0,0.0
4,0.0287282192720008,0.0151772806460213,0.0
1,0.0046162878511566,0.0,0.0
1,0.0291649876049384,0.0154080278254244,0.0
1,0.0082709075842922,0.000519912377463,0.0
0,0.0013222646748046,0.029525434724481,0.036319380332492
1,0.0301780768022494,0.0159432485754981,0.0
1,0.0002943357966533,0.0001554992652931,0.0
3,0.0003055403687927,0.0003483928158996,0.0002246818781807
4,0.0020987480998539,0.001108780485668,0.0
1,0.2780256284134444,0.1468825112084085,0.0
1,0.0008091816137846,0.0004274952209787,0.0
1,0.0043556671079551,0.0003482921194838,0.0
1,0.0100248219599888,0.0016828217179573,0.0
1,0.0016326911405063,0.0003458921882408,0.0
1,0.0018120157574309,0.0009572981682281,0.0
3,9.850372639160775e-05,0.0050344012211332,0.0059871724976877
4,0.0164294136557244,0.008679752112082,0.0
3,0.0009814904677397,0.0032166323763455,0.0032422425957581
4,0.0326836619602955,0.0003397832723495,0.0
1,0.1439476192850508,0.0760483410242254,0.0
1,0.1511535820188802,0.0798552918728181,0.0
1,0.0114580195548434,0.0060533365046035,0.0
1,0.0053985551112246,0.0028520871840436,0.0
3,0.0001263952359558,0.0,0.0
2,5.743490807757548e-07,0.000347251589854,0.0004169184868206
4,0.0714310124348555,0.0377374076787925,0.0
4,0.0098704402308541,0.0052146093729331,0.0
3,0.0003544435881189,0.0,0.0
1,0.0031706245304841,0.0016750588634366,0.0
1,0.007103598670032,0.0,0.0
3,3.456704694443197e-05,0.0,0.0
1,0.0082537390577045,0.0043604970037213,0.0
1,0.0025175816838682,0.0007499029911289,0.0
4,0.019907601801293,0.0105172985720677,0.0
1,0.0057488137022251,0.0030371307777298,0.0
3,0.0003677752849513,0.0052872601586524,0.0061200791153051
3,0.0007635783603052,0.000864294119467,0.000553841033406
1,0.0101720017709761,0.0,0.0
1,0.0005278045682662,0.0002788421371677,0.0
1,0.0048364649524771,0.0,0.0
1,0.0038323820443194,0.0002173364307481,0.0
4,0.0404609247691058,0.0213757352867595,0.0
4,0.0528571152746817,0.0279247128082461,0.0
1,0.0077560614494899,0.0040975711098607,0.0
4,0.0661671898337155,0.0349565004414882,0.0
1,0.0039570094414287,0.0,0.0
4,0.0536470339572937,0.0283420313137903,0.0
4,0.0070913086162505,0.00374637843012,0.0
3,0.0004809531856174,0.0003518164940365,0.0001174350158142
3,0.0006662430276741,0.0006206759241975,0.0003228848838386
1,0.0013987137776995,0.0003579086271918,0.0
4,0.0044154238730191,0.0023326933931218,0.0
1,0.0066503035058292,0.0,0.0
4,0.0378558736593551,0.0199994720587616,0.0
4,0.040986695290268,0.0216535028253434,0.0
4,0.0012128991432305,0.0006407814740564,0.0
4,0.049647881969734,0.0262292567109995,0.0
1,0.0,0.0,0.0
1,0.1047438442697424,0.0553367650592396,0.0
3,9.442038397772968e-05,0.0,0.0
4,0.0134140253892351,0.007086705444486,0.0
1,0.0001629464556649,0.0008358641647421,0.000900989283595
1,0.0009362928800657,0.0004946488215327,0.0
3,0.0007613051069744,0.0,0.0
1,0.0368973482600598,0.0194930776716363,0.0
3,0.0001501999087257,0.0095488397165954,0.0113792352651058
1,0.0455234647017938,0.0240503037524416,0.0
3,0.0002612678389302,0.0003560960917076,0.0002620451632799
